lat,speed_mps,timestamp_gmt_ms,lon,hr,time_s,elapsed_s,moving_s,elev_m,body_battery,dist_m,vert_mps,timestamp_utc
50.63919232226908,3.4619998931884766,1753537642000.0,1.8620151467621326,113.0,1089.0,1089.0,964.0,182.1999969482422,71.0,2691.610107421875,-0.07999999821186066,2025-07-26 13:47:22+00:00
50.63920866698027,3.1070001125335693,1753537643000.0,1.8620495963841677,120.0,1090.0,1090.0,965.0,182.1999969482422,71.0,2694.699951171875,0.0,2025-07-26 13:47:23+00:00
50.639221323654056,2.7899999618530273,1753537644000.0,1.8620848841965199,120.0,1091.0,1091.0,966.0,182.1999969482422,71.0,2697.530029296875,0.0,2025-07-26 13:47:24+00:00
50.63932090066373,3.630000114440918,1753537648000.0,1.8621885683387518,119.0,1095.0,1095.0,970.0,182.0,71.0,2710.27001953125,-0.05000000074505806,2025-07-26 13:47:28+00:00
50.63944822177291,3.125999927520752,1753537652000.0,1.862160824239254,120.0,1099.0,1099.0,974.0,181.60000610351562,71.0,2724.6201171875,-0.10000000149011612,2025-07-26 13:47:32+00:00
50.639724070206285,3.6579999923706055,1753537661000.0,1.8621091917157173,122.0,1108.0,1108.0,983.0,181.60000610351562,71.0,2755.81005859375,0.0,2025-07-26 13:47:41+00:00
50.639924984425306,3.6670000553131104,1753537667000.0,1.8620609119534492,125.0,1114.0,1114.0,989.0,181.8000030517578,71.0,2778.159912109375,0.032999999821186066,2025-07-26 13:47:47+00:00
50.64004920423031,3.563999891281128,1753537671000.0,1.8620112910866737,127.0,1118.0,1118.0,993.0,181.8000030517578,71.0,2792.47998046875,0.0,2025-07-26 13:47:51+00:00
50.64026512205601,3.0230000019073486,1753537679000.0,1.8618727382272482,128.0,1126.0,1126.0,1001.0,182.39999389648438,71.0,2818.56005859375,0.07500000298023224,2025-07-26 13:47:59+00:00
50.64041582867503,2.9579999446868896,1753537685000.0,1.8617489375174046,129.0,1132.0,1132.0,1007.0,182.39999389648438,71.0,2837.0400390625,0.0,2025-07-26 13:48:05+00:00
50.64052194356918,3.190999984741211,1753537689000.0,1.8616703152656555,129.0,1136.0,1136.0,1011.0,183.0,71.0,2850.340087890625,0.15000000596046448,2025-07-26 13:48:09+00:00
50.64061858691275,3.2100000381469727,1753537693000.0,1.861588591709733,129.0,1140.0,1140.0,1015.0,183.39999389648438,71.0,2862.800048828125,0.10000000149011612,2025-07-26 13:48:13+00:00
50.64073249697685,2.8369998931884766,1753537698000.0,1.8614908587187529,126.0,1145.0,1145.0,1020.0,183.60000610351562,71.0,2877.050048828125,0.03999999910593033,2025-07-26 13:48:18+00:00
50.640756133943796,2.930000066757202,1753537699000.0,1.8614690657705069,124.0,1146.0,1146.0,1021.0,183.39999389648438,71.0,2879.909912109375,-0.20000000298023224,2025-07-26 13:48:19+00:00
50.64080114476383,2.7899999618530273,1753537701000.0,1.8614284973591566,121.0,1148.0,1148.0,1023.0,183.60000610351562,71.0,2885.8798828125,0.10000000149011612,2025-07-26 13:48:21+00:00
50.64086811617017,3.125999927520752,1753537704000.0,1.8613649625331163,118.0,1151.0,1151.0,1026.0,184.0,71.0,2894.659912109375,0.13300000131130219,2025-07-26 13:48:24+00:00
50.640912456437945,2.7709999084472656,1753537706000.0,1.8613289203494787,118.0,1153.0,1153.0,1028.0,184.0,71.0,2900.389892578125,0.0,2025-07-26 13:48:26+00:00
50.641046315431595,2.8459999561309814,1753537712000.0,1.8612002581357956,117.0,1159.0,1159.0,1034.0,184.0,71.0,2917.570068359375,0.0,2025-07-26 13:48:32+00:00
50.64107053913176,2.818000078201294,1753537713000.0,1.8611803092062473,117.0,1160.0,1160.0,1035.0,184.0,71.0,2920.610107421875,0.0,2025-07-26 13:48:33+00:00
50.641170870512724,2.7249999046325684,1753537718000.0,1.8610874377191067,119.0,1165.0,1165.0,1040.0,184.60000610351562,71.0,2933.550048828125,0.11999999731779099,2025-07-26 13:48:38+00:00
50.6412498280406,1.7359999418258667,1753537723000.0,1.861022561788559,119.0,1170.0,1170.0,1045.0,184.8000030517578,71.0,2943.389892578125,0.03999999910593033,2025-07-26 13:48:43+00:00
50.64133012667298,2.6689999103546143,1753537727000.0,1.8609573505818844,119.0,1174.0,1174.0,1049.0,185.0,71.0,2953.47998046875,0.05000000074505806,2025-07-26 13:48:47+00:00
50.641374634578824,2.76200008392334,1753537729000.0,1.860925331711769,119.0,1176.0,1176.0,1051.0,185.1999969482422,71.0,2959.06005859375,0.10000000149011612,2025-07-26 13:48:49+00:00
50.64145660959184,2.743000030517578,1753537733000.0,1.8608646467328072,120.0,1180.0,1180.0,1055.0,186.1999969482422,71.0,2969.02001953125,0.25,2025-07-26 13:48:53+00:00
50.64149868674576,2.490999937057495,1753537735000.0,1.860836986452341,120.0,1182.0,1182.0,1057.0,186.1999969482422,71.0,2974.340087890625,0.0,2025-07-26 13:48:55+00:00
50.64165400341153,2.63100004196167,1753537742000.0,1.8607508204877377,118.0,1189.0,1189.0,1064.0,186.0,71.0,2992.760009765625,-0.028999999165534973,2025-07-26 13:49:02+00:00
50.64183924347162,2.7809998989105225,1753537750000.0,1.860645292326808,117.0,1197.0,1197.0,1072.0,186.8000030517578,71.0,3014.580078125,0.10000000149011612,2025-07-26 13:49:10+00:00
50.641931192949414,2.8369998931884766,1753537754000.0,1.860584942623973,118.0,1201.0,1201.0,1076.0,187.1999969482422,71.0,3025.739990234375,0.10000000149011612,2025-07-26 13:49:14+00:00
50.6420442648232,2.809000015258789,1753537759000.0,1.8605103436857462,118.0,1206.0,1206.0,1081.0,187.39999389648438,71.0,3039.449951171875,0.03999999910593033,2025-07-26 13:49:19+00:00
50.642126156017184,2.556999921798706,1753537763000.0,1.8604513350874186,118.0,1210.0,1210.0,1085.0,188.39999389648438,71.0,3049.47998046875,0.25,2025-07-26 13:49:23+00:00
50.64218415878713,2.5850000381469727,1753537766000.0,1.860403474420309,119.0,1213.0,1213.0,1088.0,188.60000610351562,71.0,3056.72998046875,0.06700000166893005,2025-07-26 13:49:26+00:00
50.64235858619213,2.874000072479248,1753537774000.0,1.8602569587528706,119.0,1221.0,1221.0,1096.0,189.39999389648438,71.0,3078.489990234375,0.10000000149011612,2025-07-26 13:49:34+00:00
50.64238146878779,2.6589999198913574,1753537775000.0,1.8602411169558764,121.0,1222.0,1222.0,1097.0,189.39999389648438,71.0,3081.280029296875,0.0,2025-07-26 13:49:35+00:00
50.64240259118378,2.4630000591278076,1753537776000.0,1.860222928225994,124.0,1223.0,1223.0,1098.0,189.60000610351562,71.0,3084.010009765625,0.20000000298023224,2025-07-26 13:49:36+00:00
50.64242606051266,2.677999973297119,1753537777000.0,1.8602060806006193,130.0,1224.0,1224.0,1099.0,189.60000610351562,71.0,3086.760009765625,0.0,2025-07-26 13:49:37+00:00
50.642449194565415,2.7149999141693115,1753537778000.0,1.8601878080517054,135.0,1225.0,1225.0,1100.0,189.60000610351562,71.0,3089.580078125,0.0,2025-07-26 13:49:38+00:00
50.64247031696141,2.4260001182556152,1753537779000.0,1.860173810273409,138.0,1226.0,1226.0,1101.0,189.8000030517578,71.0,3092.409912109375,0.20000000298023224,2025-07-26 13:49:39+00:00
50.6425173394382,2.7990000247955322,1753537781000.0,1.860141372308135,139.0,1228.0,1228.0,1103.0,190.0,71.0,3098.030029296875,0.10000000149011612,2025-07-26 13:49:41+00:00
50.642581125721335,2.63100004196167,1753537784000.0,1.860099881887436,138.0,1231.0,1231.0,1106.0,190.60000610351562,71.0,3106.050048828125,0.20000000298023224,2025-07-26 13:49:44+00:00
50.642681289464235,2.5850000381469727,1753537789000.0,1.8600412085652351,136.0,1236.0,1236.0,1111.0,190.39999389648438,71.0,3117.68994140625,-0.03999999910593033,2025-07-26 13:49:49+00:00
50.642817076295614,2.697000026702881,1753537795000.0,1.859958479180932,136.0,1242.0,1242.0,1117.0,191.39999389648438,71.0,3133.949951171875,0.16699999570846558,2025-07-26 13:49:55+00:00
50.64286099746823,2.753000020980835,1753537797000.0,1.8599324114620686,136.0,1244.0,1244.0,1119.0,191.60000610351562,71.0,3139.18994140625,0.10000000149011612,2025-07-26 13:49:57+00:00
50.64301715232432,2.7060000896453857,1753537804000.0,1.8598299007862806,136.0,1251.0,1251.0,1126.0,192.39999389648438,71.0,3157.8798828125,0.11400000005960464,2025-07-26 13:50:04+00:00
50.64308697357774,2.677999973297119,1753537807000.0,1.8597803637385368,137.0,1254.0,1254.0,1129.0,192.60000610351562,71.0,3166.489990234375,0.06700000166893005,2025-07-26 13:50:07+00:00
50.6431925855577,2.5380001068115234,1753537812000.0,1.8597085308283567,138.0,1259.0,1259.0,1134.0,193.1999969482422,71.0,3179.4599609375,0.11999999731779099,2025-07-26 13:50:12+00:00
50.643309177830815,2.687000036239624,1753537817000.0,1.8596237059682608,141.0,1264.0,1264.0,1139.0,193.60000610351562,71.0,3193.699951171875,0.07999999821186066,2025-07-26 13:50:17+00:00
50.643352679908276,2.743000030517578,1753537819000.0,1.8595926091074944,141.0,1266.0,1266.0,1141.0,193.60000610351562,71.0,3199.070068359375,0.0,2025-07-26 13:50:19+00:00
50.643375730142,2.7990000247955322,1753537820000.0,1.8595783598721027,142.0,1267.0,1267.0,1142.0,193.8000030517578,71.0,3201.840087890625,0.20000000298023224,2025-07-26 13:50:20+00:00
50.643506990745664,2.4170000553131104,1753537826000.0,1.8594914395362139,141.0,1273.0,1273.0,1148.0,194.0,71.0,3217.2900390625,0.032999999821186066,2025-07-26 13:50:26+00:00
50.643547642976046,2.071000099182129,1753537828000.0,1.8594655394554138,138.0,1275.0,1275.0,1150.0,194.1999969482422,71.0,3222.320068359375,0.10000000149011612,2025-07-26 13:50:28+00:00
50.64363037236035,2.444999933242798,1753537832000.0,1.8594127334654331,134.0,1279.0,1279.0,1154.0,194.60000610351562,71.0,3232.3798828125,0.10000000149011612,2025-07-26 13:50:32+00:00
50.64365275204182,2.697000026702881,1753537833000.0,1.8593972269445658,134.0,1280.0,1280.0,1155.0,194.60000610351562,71.0,3235.080078125,0.0,2025-07-26 13:50:33+00:00
50.64367244951427,2.500999927520752,1753537834000.0,1.8593832291662693,134.0,1281.0,1281.0,1156.0,194.8000030517578,71.0,3237.389892578125,0.20000000298023224,2025-07-26 13:50:34+00:00
50.64382483251393,2.369999885559082,1753537841000.0,1.8592929560691118,133.0,1288.0,1288.0,1163.0,195.60000610351562,71.0,3255.659912109375,0.11400000005960464,2025-07-26 13:50:41+00:00
50.64386699348688,2.556999921798706,1753537843000.0,1.8592647090554237,130.0,1290.0,1290.0,1165.0,196.0,71.0,3260.7099609375,0.20000000298023224,2025-07-26 13:50:43+00:00
50.64388945698738,2.7339999675750732,1753537844000.0,1.8592495378106833,127.0,1291.0,1291.0,1166.0,196.1999969482422,71.0,3263.5,0.20000000298023224,2025-07-26 13:50:44+00:00
50.64390756189823,2.4170000553131104,1753537845000.0,1.8592350371181965,122.0,1292.0,1292.0,1167.0,196.1999969482422,71.0,3265.81005859375,0.0,2025-07-26 13:50:45+00:00
50.64393086358905,2.8369998931884766,1753537846000.0,1.8592209555208683,116.0,1293.0,1293.0,1168.0,196.39999389648438,71.0,3268.4599609375,0.20000000298023224,2025-07-26 13:50:46+00:00
50.6439524050802,2.743000030517578,1753537847000.0,1.8592111486941576,115.0,1294.0,1294.0,1169.0,196.39999389648438,71.0,3270.7099609375,0.0,2025-07-26 13:50:47+00:00
50.64402239397168,0.2150000035762787,1753537852000.0,1.8591422494500875,116.0,1299.0,1299.0,1169.0,196.39999389648438,71.0,3279.97998046875,0.0,2025-07-26 13:50:52+00:00
50.64402180723846,0.0,1753537858000.0,1.859137136489153,117.0,1305.0,1305.0,1169.0,197.0,71.0,3279.97998046875,0.10000000149011612,2025-07-26 13:50:58+00:00
50.64402272924781,0.41999998688697815,1753537859000.0,1.859135627746582,117.0,1306.0,1306.0,1170.0,196.8000030517578,71.0,3279.97998046875,-0.20000000298023224,2025-07-26 13:50:59+00:00
50.64402725547552,0.8960000276565552,1753537860000.0,1.8591137509793043,117.0,1307.0,1307.0,1171.0,196.8000030517578,71.0,3281.6201171875,0.0,2025-07-26 13:51:00+00:00
50.644018203020096,2.015000104904175,1753537865000.0,1.8590027745813131,117.0,1312.0,1312.0,1176.0,196.8000030517578,71.0,3289.81005859375,0.0,2025-07-26 13:51:05+00:00
50.64404133707285,2.1089999675750732,1753537871000.0,1.858832286670804,116.0,1318.0,1318.0,1182.0,197.1999969482422,71.0,3301.989990234375,0.06700000166893005,2025-07-26 13:51:11+00:00
50.64403203316033,1.996999979019165,1753537876000.0,1.8586734496057034,116.0,1323.0,1323.0,1187.0,197.8000030517578,71.0,3313.5400390625,0.11999999731779099,2025-07-26 13:51:16+00:00
50.64403094351292,2.434999942779541,1753537878000.0,1.8586074840277433,116.0,1325.0,1325.0,1189.0,198.0,71.0,3318.14990234375,0.10000000149011612,2025-07-26 13:51:18+00:00
50.64402951858938,2.1649999618530273,1753537882000.0,1.8584922328591347,116.0,1329.0,1329.0,1193.0,198.39999389648438,71.0,3326.4599609375,0.10000000149011612,2025-07-26 13:51:22+00:00
50.644029853865504,2.4260001182556152,1753537888000.0,1.8582973536103964,117.0,1335.0,1335.0,1199.0,198.0,71.0,3340.159912109375,-0.06700000166893005,2025-07-26 13:51:28+00:00
50.64402633346617,2.809000015258789,1753537895000.0,1.858052434399724,117.0,1342.0,1342.0,1206.0,198.1999969482422,71.0,3357.52001953125,0.028999999165534973,2025-07-26 13:51:35+00:00
50.64401828683913,2.9019999504089355,1753537902000.0,1.857797373086214,117.0,1349.0,1349.0,1213.0,198.1999969482422,71.0,3375.699951171875,0.0,2025-07-26 13:51:42+00:00
50.64402515999973,2.490999937057495,1753537908000.0,1.8575778510421515,117.0,1355.0,1355.0,1219.0,198.1999969482422,71.0,3391.27001953125,0.0,2025-07-26 13:51:48+00:00
50.6440213881433,2.3980000019073486,1753537913000.0,1.8573839776217937,112.0,1360.0,1360.0,1224.0,198.39999389648438,71.0,3404.820068359375,0.03999999910593033,2025-07-26 13:51:53+00:00
50.64401300624013,2.947999954223633,1753537917000.0,1.8572256434708834,109.0,1364.0,1364.0,1228.0,198.0,71.0,3416.02001953125,-0.10000000149011612,2025-07-26 13:51:57+00:00
50.64400521107018,2.9110000133514404,1753537921000.0,1.857064962387085,108.0,1368.0,1368.0,1232.0,199.0,71.0,3427.489990234375,0.25,2025-07-26 13:52:01+00:00
50.6440026126802,2.565999984741211,1753537925000.0,1.8569098971784115,111.0,1372.0,1372.0,1236.0,198.8000030517578,71.0,3438.510009765625,-0.05000000074505806,2025-07-26 13:52:05+00:00
50.64398920163512,2.3420000076293945,1753537929000.0,1.8567741103470325,113.0,1376.0,1376.0,1240.0,198.60000610351562,71.0,3448.419921875,-0.05000000074505806,2025-07-26 13:52:09+00:00
50.643969252705574,2.4820001125335693,1753537935000.0,1.8565636407583952,114.0,1382.0,1382.0,1246.0,198.1999969482422,71.0,3463.449951171875,-0.06700000166893005,2025-07-26 13:52:15+00:00
50.643971264362335,2.63100004196167,1753537939000.0,1.856425255537033,114.0,1386.0,1386.0,1250.0,197.8000030517578,71.0,3473.179931640625,-0.10000000149011612,2025-07-26 13:52:19+00:00
50.64397185109556,2.753000020980835,1753537941000.0,1.8563518300652504,114.0,1388.0,1388.0,1252.0,197.8000030517578,71.0,3478.47998046875,0.0,2025-07-26 13:52:21+00:00
50.64395634457469,2.509999990463257,1753537950000.0,1.856036502867937,114.0,1397.0,1397.0,1261.0,198.0,71.0,3500.679931640625,0.02199999988079071,2025-07-26 13:52:30+00:00
50.64394989050925,2.687000036239624,1753537958000.0,1.8557291384786367,114.0,1405.0,1405.0,1269.0,197.8000030517578,71.0,3522.6201171875,-0.02500000037252903,2025-07-26 13:52:38+00:00
50.64395047724247,2.7249999046325684,1753537965000.0,1.8554528709501028,115.0,1412.0,1412.0,1276.0,197.8000030517578,71.0,3542.050048828125,0.0,2025-07-26 13:52:45+00:00
50.64394217915833,2.61299991607666,1753537971000.0,1.8552241288125515,114.0,1418.0,1418.0,1282.0,197.8000030517578,71.0,3558.5,0.0,2025-07-26 13:52:51+00:00
50.643943352624774,2.4170000553131104,1753537979000.0,1.854975437745452,114.0,1426.0,1426.0,1290.0,197.0,71.0,3576.169921875,-0.10000000149011612,2025-07-26 13:52:59+00:00
50.64394863322377,2.4170000553131104,1753537980000.0,1.8549435865134,114.0,1427.0,1427.0,1291.0,196.8000030517578,71.0,3578.31005859375,-0.20000000298023224,2025-07-26 13:53:00+00:00
50.64398903399706,2.882999897003174,1753537985000.0,1.8547470308840275,115.0,1432.0,1432.0,1296.0,196.1999969482422,71.0,3592.989990234375,-0.11999999731779099,2025-07-26 13:53:05+00:00
50.64399884082377,1.8849999904632568,1753537988000.0,1.8546577636152506,118.0,1435.0,1435.0,1299.0,196.1999969482422,71.0,3599.760009765625,0.0,2025-07-26 13:53:08+00:00
50.64401677809656,2.0899999141693115,1753537990000.0,1.8546080589294434,117.0,1437.0,1437.0,1301.0,196.39999389648438,71.0,3603.330078125,0.10000000149011612,2025-07-26 13:53:10+00:00
50.64408425241709,2.3510000705718994,1753537996000.0,1.8544359784573317,114.0,1443.0,1443.0,1307.0,196.1999969482422,71.0,3618.030029296875,-0.032999999821186066,2025-07-26 13:53:16+00:00
50.64408576115966,1.6979999542236328,1753537997000.0,1.8544104136526585,114.0,1444.0,1444.0,1308.0,196.39999389648438,71.0,3620.050048828125,0.20000000298023224,2025-07-26 13:53:17+00:00
50.64415466040373,2.2019999027252197,1753538003000.0,1.854225592687726,115.0,1450.0,1450.0,1314.0,196.39999389648438,71.0,3634.3701171875,0.0,2025-07-26 13:53:23+00:00
50.64419480971992,1.8569999933242798,1753538009000.0,1.854025349020958,115.0,1456.0,1456.0,1320.0,196.0,71.0,3649.7900390625,-0.06700000166893005,2025-07-26 13:53:29+00:00
50.64422934316099,2.6410000324249268,1753538012000.0,1.8539211619645357,114.0,1459.0,1459.0,1323.0,195.8000030517578,71.0,3658.330078125,-0.06700000166893005,2025-07-26 13:53:32+00:00
50.64426966011524,2.13700008392334,1753538015000.0,1.8538414500653744,113.0,1462.0,1462.0,1326.0,195.39999389648438,71.0,3664.969970703125,-0.13300000131130219,2025-07-26 13:53:35+00:00
50.64433830790222,2.0429999828338623,1753538021000.0,1.8536314833909273,116.0,1468.0,1468.0,1332.0,195.1999969482422,71.0,3682.719970703125,-0.032999999821186066,2025-07-26 13:53:41+00:00
50.64435180276632,2.071000099182129,1753538024000.0,1.8535338342189789,120.0,1471.0,1471.0,1335.0,195.0,71.0,3689.320068359375,-0.06700000166893005,2025-07-26 13:53:44+00:00
50.644392454996705,2.8459999561309814,1753538027000.0,1.8534119613468647,122.0,1474.0,1474.0,1338.0,194.8000030517578,71.0,3698.5,-0.06700000166893005,2025-07-26 13:53:47+00:00
50.64442606642842,2.6500000953674316,1753538029000.0,1.8533397931605577,122.0,1476.0,1476.0,1340.0,194.60000610351562,71.0,3704.9599609375,-0.10000000149011612,2025-07-26 13:53:49+00:00
50.64448012970388,2.6689999103546143,1753538033000.0,1.8531719874590635,122.0,1480.0,1480.0,1344.0,194.39999389648438,71.0,3718.550048828125,-0.05000000074505806,2025-07-26 13:53:53+00:00
50.64454902894795,2.865000009536743,1753538039000.0,1.8529252242296934,122.0,1486.0,1486.0,1350.0,194.60000610351562,71.0,3737.909912109375,0.032999999821186066,2025-07-26 13:53:59+00:00
50.64464282244444,2.9210000038146973,1753538047000.0,1.8526238109916449,122.0,1494.0,1494.0,1358.0,194.39999389648438,70.0,3761.909912109375,-0.02500000037252903,2025-07-26 13:54:07+00:00
50.644709626212716,2.7809998989105225,1753538053000.0,1.8524013552814722,125.0,1500.0,1500.0,1364.0,194.39999389648438,70.0,3779.169921875,0.0,2025-07-26 13:54:13+00:00
50.644724210724235,2.7149999141693115,1753538054000.0,1.8523689173161983,128.0,1501.0,1501.0,1365.0,194.39999389648438,70.0,3781.889892578125,0.0,2025-07-26 13:54:14+00:00
50.64475321210921,2.8929998874664307,1753538056000.0,1.852295994758606,130.0,1503.0,1503.0,1367.0,194.1999969482422,70.0,3787.929931640625,-0.10000000149011612,2025-07-26 13:54:16+00:00
50.64484650269151,2.697000026702881,1753538063000.0,1.852043615654111,133.0,1510.0,1510.0,1374.0,194.1999969482422,70.0,3808.89990234375,0.0,2025-07-26 13:54:23+00:00
50.64494038000703,2.7060000896453857,1753538070000.0,1.8518011271953583,133.0,1517.0,1517.0,1381.0,194.0,70.0,3828.570068359375,-0.028999999165534973,2025-07-26 13:54:30+00:00
50.64502973109484,2.5290000438690186,1753538077000.0,1.851547658443451,132.0,1524.0,1524.0,1388.0,194.0,70.0,3849.320068359375,0.0,2025-07-26 13:54:37+00:00
50.64511111937463,2.621999979019165,1753538084000.0,1.8513283878564835,133.0,1531.0,1531.0,1395.0,194.0,70.0,3866.93994140625,0.0,2025-07-26 13:54:44+00:00
50.64521664753556,2.490999937057495,1753538091000.0,1.8510927725583315,131.0,1538.0,1538.0,1402.0,194.60000610351562,70.0,3887.340087890625,0.0860000029206276,2025-07-26 13:54:51+00:00
50.6452561262995,1.8940000534057617,1753538096000.0,1.850922368466854,127.0,1543.0,1543.0,1407.0,194.8000030517578,70.0,3900.760009765625,0.03999999910593033,2025-07-26 13:54:56+00:00
50.645265094935894,2.071000099182129,1753538098000.0,1.850847601890564,123.0,1545.0,1545.0,1409.0,195.1999969482422,70.0,3906.31005859375,0.20000000298023224,2025-07-26 13:54:58+00:00
50.6452666874975,1.847000002861023,1753538100000.0,1.8507850728929043,119.0,1547.0,1547.0,1411.0,195.1999969482422,70.0,3911.010009765625,0.0,2025-07-26 13:55:00+00:00
50.64526392146945,2.0810000896453857,1753538101000.0,1.8507546465843916,117.0,1548.0,1548.0,1412.0,195.1999969482422,70.0,3913.010009765625,0.0,2025-07-26 13:55:01+00:00
50.645274901762605,2.193000078201294,1753538104000.0,1.8506580032408237,113.0,1551.0,1551.0,1415.0,195.1999969482422,70.0,3919.469970703125,0.0,2025-07-26 13:55:04+00:00
50.645302226766944,1.7079999446868896,1753538107000.0,1.8505756091326475,111.0,1554.0,1554.0,1418.0,195.39999389648438,70.0,3926.239990234375,0.06700000166893005,2025-07-26 13:55:07+00:00
50.64533575437963,1.968999981880188,1753538110000.0,1.8504951428622007,110.0,1557.0,1557.0,1421.0,195.60000610351562,70.0,3933.169921875,0.06700000166893005,2025-07-26 13:55:10+00:00
50.6453597266227,2.0250000953674316,1753538113000.0,1.850414341315627,111.0,1560.0,1560.0,1424.0,196.0,70.0,3940.0400390625,0.13300000131130219,2025-07-26 13:55:13+00:00
50.64540607854724,2.0899999141693115,1753538119000.0,1.850220551714301,113.0,1566.0,1566.0,1430.0,196.39999389648438,70.0,3954.469970703125,0.06700000166893005,2025-07-26 13:55:19+00:00
50.645437175408006,2.444999933242798,1753538124000.0,1.8500503990799189,115.0,1571.0,1571.0,1435.0,196.39999389648438,70.0,3966.9599609375,0.0,2025-07-26 13:55:24+00:00
50.64546282403171,2.2950000762939453,1753538128000.0,1.8499152828007936,121.0,1575.0,1575.0,1439.0,196.39999389648438,70.0,3977.080078125,0.0,2025-07-26 13:55:28+00:00
50.64547657035291,2.7899999618530273,1753538130000.0,1.8498404324054718,125.0,1577.0,1577.0,1441.0,196.39999389648438,70.0,3982.739990234375,0.0,2025-07-26 13:55:30+00:00
50.64548327587545,2.9860000610351562,1753538131000.0,1.8498022109270096,126.0,1578.0,1578.0,1442.0,196.39999389648438,70.0,3985.43994140625,0.0,2025-07-26 13:55:31+00:00
50.64551621675491,2.556999921798706,1753538137000.0,1.8495758157223463,129.0,1584.0,1584.0,1448.0,196.1999969482422,70.0,4001.81005859375,-0.032999999821186066,2025-07-26 13:55:37+00:00
50.64552526921034,2.7899999618530273,1753538139000.0,1.849505826830864,130.0,1586.0,1586.0,1450.0,196.0,70.0,4007.050048828125,-0.10000000149011612,2025-07-26 13:55:39+00:00
50.6455463077873,2.8459999561309814,1753538143000.0,1.8493417091667652,133.0,1590.0,1590.0,1454.0,196.1999969482422,70.0,4018.6201171875,0.05000000074505806,2025-07-26 13:55:43+00:00
50.64557991921902,2.4539999961853027,1753538146000.0,1.849233666434884,136.0,1593.0,1593.0,1457.0,196.0,70.0,4027.5,-0.06700000166893005,2025-07-26 13:55:46+00:00
50.64558872021735,2.062000036239624,1753538147000.0,1.8492102809250355,136.0,1594.0,1594.0,1458.0,196.0,70.0,4029.610107421875,0.0,2025-07-26 13:55:47+00:00
50.645657535642385,2.444999933242798,1753538153000.0,1.8490429781377316,135.0,1600.0,1600.0,1464.0,195.60000610351562,70.0,4043.659912109375,-0.06700000166893005,2025-07-26 13:55:53+00:00
50.645810002461076,2.947999954223633,1753538160000.0,1.848931834101677,137.0,1607.0,1607.0,1471.0,196.0,70.0,4061.949951171875,0.05700000002980232,2025-07-26 13:56:00+00:00
50.64590798690915,2.8929998874664307,1753538164000.0,1.848844913765788,133.0,1611.0,1611.0,1475.0,196.39999389648438,70.0,4074.659912109375,0.10000000149011612,2025-07-26 13:56:04+00:00
50.645954590290785,2.818000078201294,1753538166000.0,1.8488056864589453,131.0,1613.0,1613.0,1477.0,196.60000610351562,70.0,4080.7099609375,0.10000000149011612,2025-07-26 13:56:06+00:00
50.645977556705475,2.9110000133514404,1753538167000.0,1.8487854860723019,131.0,1614.0,1614.0,1478.0,196.8000030517578,70.0,4083.610107421875,0.20000000298023224,2025-07-26 13:56:07+00:00
50.64609993249178,3.1440000534057617,1753538173000.0,1.8486173450946808,131.0,1620.0,1620.0,1484.0,197.39999389648438,70.0,4102.02001953125,0.10000000149011612,2025-07-26 13:56:13+00:00
50.646251728758216,3.6579999923706055,1753538180000.0,1.8483982421457767,129.0,1627.0,1627.0,1491.0,197.1999969482422,70.0,4124.52978515625,-0.028999999165534973,2025-07-26 13:56:20+00:00
50.646446691825986,3.555000066757202,1753538188000.0,1.848121639341116,126.0,1635.0,1635.0,1499.0,197.39999389648438,70.0,4153.93994140625,0.02500000037252903,2025-07-26 13:56:28+00:00
50.6464699935168,3.5460000038146973,1753538189000.0,1.8480873573571444,126.0,1636.0,1636.0,1500.0,197.60000610351562,70.0,4157.60986328125,0.20000000298023224,2025-07-26 13:56:29+00:00
50.64649371430278,3.686000108718872,1753538190000.0,1.8480529077351093,125.0,1637.0,1637.0,1501.0,197.8000030517578,70.0,4161.2001953125,0.20000000298023224,2025-07-26 13:56:30+00:00
50.64664961770177,4.086999893188477,1753538196000.0,1.8478296138346195,125.0,1643.0,1643.0,1507.0,197.0,70.0,4184.64013671875,-0.13300000131130219,2025-07-26 13:56:36+00:00
50.646706614643335,3.8540000915527344,1753538198000.0,1.84775878675282,124.0,1645.0,1645.0,1509.0,196.60000610351562,70.0,4192.490234375,-0.20000000298023224,2025-07-26 13:56:38+00:00
50.64676847308874,4.525000095367432,1753538200000.0,1.8476732913404703,123.0,1647.0,1647.0,1511.0,196.0,70.0,4201.740234375,-0.30000001192092896,2025-07-26 13:56:40+00:00
50.64679613336921,4.413000106811523,1753538201000.0,1.8476283643394709,123.0,1648.0,1648.0,1512.0,195.60000610351562,70.0,4206.18994140625,-0.4000000059604645,2025-07-26 13:56:41+00:00
50.64688087441027,3.4149999618530273,1753538205000.0,1.8474872130900621,123.0,1652.0,1652.0,1516.0,194.39999389648438,70.0,4220.2001953125,-0.30000001192092896,2025-07-26 13:56:45+00:00
50.646902499720454,3.5920000076293945,1753538206000.0,1.8474547751247883,124.0,1653.0,1653.0,1517.0,194.1999969482422,70.0,4223.31982421875,-0.20000000298023224,2025-07-26 13:56:46+00:00
50.646957820281386,3.815999984741211,1753538208000.0,1.8473909888416529,123.0,1655.0,1655.0,1519.0,193.39999389648438,70.0,4230.97021484375,-0.4000000059604645,2025-07-26 13:56:48+00:00
